,0
knowledge,0.071115059
la,0.030845645348096442
labor,0.034902941409717406
lack,0.058253507594991996
land,0.094281278
land_use,0.063277465
land_use_impact,0.013523288975100679
land_use_permit,0.040569867
land_use_plan,0.055633593399311204
land_use_zone,0.036547928068851196
landfill,0.013523288975100679
landlord,0.011692861170321627
landowner,0.013523288975100679
landscape,0.018544531133103736
landscaping,0.011692861170321627
lane,0.023385722340643254
language,0.013523288975100679
large_commercial_development,0.054782061
laser,0.020884530325057826
launch,0.005221133
law,0.44943945041893674
law_city_code,0.023385722340643254
law_corporation,0.036521374
law_corporation_patrick,0.018260687
law_group,0.055633593399311204
law_office,0.067212869
law_state,0.093441809
lawn,0.020884530325057826
lawsuit,0.15000223841417315
ldl,0.013768729
lead,0.064837632
lead_agency,0.10784081699899192
leader,0.010442265162528913
learn,0.005221133
lease,0.1436017574442056
lease_lease,0.027537458
legal_deficiency,0.055633593399311204
legislature,0.0316474
lessee,0.013768729
lessen,0.005221133
lessor,0.013768729
letter,0.18951009962729864
letter_city_page,0.015663398
letter_report,0.015663398
level,0.16642789959793491
liability,0.053276708
license,0.024293197563880625
license_permit,0.015663398
lie,0.005221133
life,0.06781248
light,0.005221133
limit,0.14149271489377235
limit_land_time,0.005221133
limit_set_forth,0.020884530325057826
limitation,0.069682519
limited_health_safety,0.015663398
limited_section_chapter,0.020884530325057826
line,0.063033668
list,0.13319131391143849
litigation,0.08876827
litter,0.022995022690161286
live,0.019917480978637235
living,0.005221133
load,0.024293197563880625
locate,0.10454561324619482
located_chosen,0.015663398
location,0.073362684
look,0.022926679983237577
lot,0.025787901694529436
loud,0.015663398
loudspeaker,0.005221133
machine,0.098498644
machine_shop,0.026105662906322286
machinery,0.031326795
magnet,0.022216673281072588
magnitude,0.022872841106226116
mail,0.2689139494071239
mailing,0.055824637
mailing_date_place,0.035078584
mailing_ordinary_course,0.035078584
maintain,0.031446257
maintenance,0.058326499977890925
majority,0.029430075970312004
make,0.025965402139220203
maker,0.049603197048669175
malpractice,0.035078584
manage,0.021347423
manageable,0.011692861170321627
management,0.040249888
manager,0.020884530325057826
manager_city_equipment,0.015663398
mandate,0.3216449578748537
mandatory,0.013523288975100679
maneuver,0.023385722340643254
manner,0.084956188
manny,0.005221133
manufacture,0.050547497
manufacturing,0.020884530325057826
manufacturing_must,0.010442265162528913
manufacturing_process,0.020884530325057826
manufacturing_zone,0.015663398
map,0.027537458
mark,0.047038142437343194
market,0.013523288975100679
marketplace,0.013768729
marshy,0.021347423
masonry,0.018550963397994183
material,0.064505592
matter,0.1816814961135389
matter_law,0.015663398
mature,0.005221133
maximum,0.015709288
mc,0.042694846
mean,0.020884530325057826
mean_reducing_project,0.013523288975100679
measure,0.098434127
measurement,0.057432458
medical_clinic,0.036521374
medical_health_clinic,0.036521374
medical_malpractice,0.035078584
meet,0.070702084
meeting,0.044174868
member,0.20815572629611226
memorandum,0.013768729
mental_physical_pain,0.015663398
merchandise,0.005221133
merit,0.021133102
metal,0.12530718195034696
meter,0.082255828
method,0.022872841106226116
methodology,0.021347423
microphone,0.010442265162528913
mid,0.014175246812750793
midnight,0.005221133
mile,0.021347423
milling,0.005221133
mineral,0.041306187
minimize,0.013523288975100679
minimum,0.013523288975100679
ministerial_zoning_clearance,0.055074916
minute,0.036605024281174334
minute_exterior_noise,0.026105662906322286
misdemeanor,0.005221133
mislead,0.021347423
mitigate,0.068965762
mitigate_impact,0.021347423
mitigated_negative_declaration,0.1669007801979336
mitigation,0.08691207
mitigation_measure,0.20789979313817808
mitigation_measure_alternative,0.013523288975100679
mitigation_measure_identified,0.013523288975100679
mix,0.033194687402036106
mixer,0.005221133
mixture,0.021347423
model,0.11126718679862241
modification,0.038807008
mom,0.005221133
moment,0.022216673281072588
money,0.041446027857930584
monitor,0.021347423
month,0.005221133
morning,0.020884530325057826
morrison,0.014175246812750793
mortgage,0.011692861170321627
motion,0.3555010849632672
motor,0.020884530325057826
motorboat,0.005221133
motorcycle,0.005221133
motorist,0.023385722340643254
move,0.044545726
movement,0.010442265162528913
multiple,0.005221133
municipal_code,0.041769061
municipal_code_chapter,0.020884530325057826
municipal_code_section,0.041769061
music,0.015663398
name,0.22421543031491056
narrow,0.018550963397994183
nature,0.023513269572586495
nearby_property,0.015663398
necessity,0.021347423
need,0.027081033916372343
needle,0.005221133
negative_consequence,0.027046577950201357
negligence,0.023385722340643254
negligent,0.023385722340643254
neighbor,0.071389607
neighborhood,0.24024731415124448
neighborhood_unincorporated_association,0.020884530325057826
network,0.010442265162528913
new_discretionary_oil,0.027537458
new_information,0.081139734
new_limitation,0.041306187
new_mitigation_measure,0.040569867
new_significant_impact,0.018260687
newspaper,0.005221133
next_door,0.005221133
night,0.041769061
nighttime,0.005221133
nod,0.091303436
noise,0.4737779706989049
noise_level_noise,0.005221133
noisy,0.005221133
non,0.023513269572586495
non_exempt,0.027046577950201357
non_tort,0.035078584
none,0.018550963397994183
north,0.040883059
northbound,0.011692861170321627
note,0.050229077
nothing,0.014175246812750793
notice,0.2935410794947388
notice_attorney,0.048777882
notice_commencement,0.013768729
notice_commencement_action,0.048777882
notice_election,0.025341294620901247
notice_intent_commence,0.040569867
notice_preparation_record,0.013523288975100679
nuisance,0.1305283145316114
nuisance_per,0.005221133
null,0.005221133
number,0.12873714131973424
nupe,0.022216673281072588
oat,0.005221133
object,0.005221133
objection,0.073274679
obligation,0.013523288975100679
observation,0.010442265162528913
observe,0.014175246812750793
occupancy,0.020884530325057826
occupier,0.005221133
occupy,0.005221133
occur,0.005221133
occurrence,0.010442265162528913
offal,0.005221133
offence,0.005221133
office,0.21014718796162907
office_member_bar,0.035078584
office_residential,0.018260687
office_residential_use,0.018260687
office_todd_cardiff,0.10673711451318026
officer,0.059814004
official,0.005221133
oil,0.17170758959112498
oil_ga,0.082612374
oil_ga_development,0.027537458
oil_ga_operation,0.055074916
oil_ga_policy,0.20653093577950665
oil_ga_resource,0.013768729
oil_produced_water,0.027537458
oilfield,0.027537458
omission,0.013768729
one_case,0.011692861170321627
onset,0.005221133
open_door,0.005221133
open_wall,0.005221133
opening,0.010442265162528913
operate,0.058223150404452494
operation,0.25023031497088233
operator,0.013768729
opinion,0.010442265162528913
opponent,0.033432571
opportunity,0.094638882
opposition,0.028350493625501585
option,0.053599775204757664
orate,0.005221133
order,0.21312104115871405
ordinance,0.17316050931453106
ordinance_amendment_project,0.013523288975100679
ordinance_article_section,0.041306187
ordinance_limited_nuisance,0.015663398
ordinary_business_practice,0.085389692
ordinary_course,0.08646568
organization,0.0689763
organize,0.013523288975100679
outcome,0.022216673281072588
outcry,0.005221133
outdoor,0.015663398
outdoor_storage,0.026105662906322286
output,0.005221133
oversight,0.005221133
owe,0.005221133
owner,0.10786689220696821
oxnard,0.041306187
ozone,0.037089062
packaging,0.013768729
pad,0.055074916
page,0.070157167
pan,0.005221133
pant,0.011692861170321627
paper,0.018550963397994183
parade,0.005221133
paragraph,0.063653477
parcel,0.040732162265769825
park,0.086884269
parker_executive_officer,0.054093155900402715
parking,0.018260687
parking_lot,0.031678113
part,0.092330846
participation,0.035175683
partner,0.005221133
partnership,0.023385722340643254
party,0.29578307791166497
party_action,0.040569867
pasadena,0.010442265162528913
pass,0.005221133
passageway,0.005221133
past,0.005221133
patrick,0.018260687
patron,0.046771445
pay,0.031017956203063683
payment,0.013768729
peace,0.005221133
peak,0.011692861170321627
peak_db,0.015663398
peak_reading,0.005221133
peck,0.010442265162528913
pedestrian_sidewalk,0.046771445
peer_review,0.035078584
penal_code_section,0.015663398
penalty,0.038620303
penalty_perjury,0.054782061
percent,0.055633593399311204
percentile,0.22253437359724482
perception,0.010442265162528913
peremptory,0.037741241
peremptory_writ,0.005221133
peremptory_writ_mandate,0.2398654803911795
performance,0.010442265162528913
performance_standard,0.010442265162528913
period,0.059626302
perjury,0.064015247
permissible,0.005221133
permit,0.18323074580335297
permit_license,0.031326795
permit_requirement,0.040569867
permittee,0.041306187
permittee_sup,0.041306187
perpetuity,0.011692861170321627
persist,0.005221133
person,0.22070707755158886
person_plaintiff_great,0.015663398
person_provision,0.010442265162528913
person_shall,0.036547928068851196
person_shall_operate,0.031326795
personal_injury,0.046771445
personnel,0.022216673281072588
pertain,0.015709288
pet,0.022216673281072588
petition,0.44844254073899975
petition_challenge_city,0.054782061
petition_complaint,0.062653591
petition_writ,0.2125490044018272
petition_writ_californium,0.064042269
petition_writ_county,0.013523288975100679
petition_writ_mandate,0.2825152712623282
petitioner,1.145170365280424
petitioner_allege,0.064042269
petitioner_amend_petition,0.054782061
petitioner_coalition_ecosystem,0.021347423
petitioner_hereby,0.067616445
petitioner_member,0.067616445
petitioner_plaintiff,0.049332839
petitioner_plaintiff_energy,0.041306187
petitioner_request,0.010442265162528913
petitioner_save_neighborhood,0.015663398
petitioner_service_employee,0.10956412269732844
petitioner_stakeholder_association,0.15551671296750813
petitioner_superior_court,0.035078584
petroleum,0.013768729
phase,0.018544531133103736
phone,0.011692861170321627
phone_direct,0.023385722340643254
photo,0.026105662906322286
photograph,0.022266523
phrase,0.005221133
physical_change,0.018544531133103736
physical_change_environment,0.055633593399311204
physician,0.011692861170321627
pick,0.013768729
picture,0.005221133
piece,0.010442265162528913
pile,0.005221133
pipe,0.005221133
pipeline,0.082612374
place,0.1455895930007793
place_business,0.040569867
plain,0.011692861170321627
plain_speedy_adequate,0.041306187
plaintiff,0.18224980789138773
plaintiff_discomfort_annoyance,0.015663398
plaintiff_energy,0.013768729
plaintiff_energy_corporation,0.041306187
plaintiff_save_neighborhood,0.005221133
plan,0.2091488106489969
planner,0.010442265162528913
planning,0.058253507594991996
planning_commission,0.20550172718919046
planning_commission_approval,0.010442265162528913
planning_development,0.040569867
plant,0.033212154509464575
plant_species,0.064042269
plasma,0.005221133
plastic,0.064608477
plastic_waste,0.027046577950201357
playa,0.021347423
plea,0.005221133
plead,0.022216673281072588
pleading,0.011692861170321627
please,0.084567301
please_take_notice,0.09195958
pm,0.074178125
pocket,0.018544531133103736
point,0.203465656
policy,0.16931875595265286
pollution,0.066542774
pollution_burden,0.037089062
pool,0.020884530325057826
population,0.018544531133103736
portion,0.060590713394219474
position,0.034840922743118424
possession,0.011692861170321627
possessor,0.010442265162528913
possibility,0.064016399
post,0.041571902042070556
postage,0.1000372871641661
postage_fully_prepaid,0.027537458
postponement,0.011692861170321627
potential,0.013523288975100679
pound,0.005221133
pound_ton_weight,0.005221133
poverty,0.018544531133103736
power,0.050730292013342615
practice,0.13056430323061358
practice_placed_package,0.035078584
pray,0.032625449918877496
prayer,0.048445462741525676
prayer_relief,0.013768729
precede,0.018544531133103736
precedent,0.062948348
preclude,0.021133102
predecessor,0.013768729
predominance,0.021347423
prejudgment,0.011692861170321627
prejudice,0.013523288975100679
premise,0.018550963397994183
preparation,0.063219738
prepare,0.16596711233968375
prepare_administrative_record,0.025341294620901247
prepay,0.013523288975100679
prescribe,0.018544531133103736
presentation,0.026875335976641462
preservation,0.022216673281072588
preserve,0.005221133
preserve_general_welfare,0.035078584
president,0.035281116
pressure,0.015663398
presumption,0.019917480978637235
prevent,0.028418836
price,0.005221133
primary,0.011692861170321627
principle,0.011692861170321627
print,0.011692861170321627
prison,0.005221133
private_property,0.027046577950201357
private_view,0.067616445
probability,0.018544531133103736
probate,0.011692861170321627
problem,0.13313612712348266
procedural,0.013523288975100679
procedure,0.055912431
procedure_section_wherefore,0.015663398
proceed,0.048975038
proceed_manner,0.041306187
proceeding,0.040569867
process,0.18118361882268522
processing,0.020085005
proclaim,0.021347423
product,0.036649766
production,0.20653093577950665
production_oil_ga,0.041306187
productivity,0.005221133
profit,0.021347423
program,0.098551568
prohibit,0.10895329817088789
prohibited_act,0.010442265162528913
prohibition,0.005221133
project,1.9666834466643928
project_description,0.13300742042473385
project_significant_impact,0.013523288975100679
project_site,0.044433346562145176
project_site_city,0.13330003968643553
project_visual_impact,0.013523288975100679
projection,0.037089062
promissory,0.011692861170321627
promote,0.011692861170321627
pronounce,0.013523288975100679
proof,0.078575646
proof_service,0.091245929
property,0.3374461887723822
property_covered_sup,0.041306187
property_downtown_purpose,0.018260687
property_line,0.036547928068851196
property_line_adjacent,0.005221133
property_line_within,0.005221133
property_right,0.055074916
proponent,0.042694846
proposal,0.038019977
proscribe,0.010442265162528913
prosecution,0.038601734
protect,0.080756261
protection,0.064874214
protector,0.018544531133103736
provide,0.049373121584297866
provider,0.044433346562145176
provision,0.1456848144672523
provision_chapter,0.015663398
proximate_result,0.031326795
proximity,0.018544531133103736
pub,0.026967094245311598
pub_code,0.06665002
pub_resource_code,0.09161033
public,0.050302863
public_nuisance,0.057432458
public_resource_code,0.3164493210780401
pump,0.005221133
punch,0.010442265162528913
punitive_damage,0.005221133
purport,0.013768729
purpose,0.05818186
pursuant,0.12191932708610262
pursuant_city_code,0.046771445
pursuant_code,0.079669924
pursuant_code_civil,0.015663398
pursuant_rule,0.088866693
pursuant_sup,0.041306187
pursue,0.022216673281072588
qualify,0.011692861170321627
qualify_categorical_exemption,0.035078584
quality,0.12234546498071203
quality_act,0.022216673281072588
quality_act_ceqa,0.027046577950201357
quantity,0.005221133
question,0.059173214105606484
quieter,0.005221133
raise,0.10205636601455885
random,0.005221133
range,0.053523641
range_alternative,0.021347423
rank,0.055633593399311204
rate,0.025341294620901247
ratification,0.005221133
rating,0.005221133
ratio,0.011692861170321627
reach,0.013768729
reaction,0.005221133
real_party,0.076757288
real_party_interest,0.037944914
real_property,0.094851011
real_property_line,0.026105662906322286
reallege,0.022216673281072588
reason,0.04698768
reasonable_condition,0.035078584
reasonably,0.013768729
receiver,0.010442265162528913
receptacle,0.005221133
receptor,0.018544531133103736
recipient,0.011692861170321627
reciprocal_easement,0.011692861170321627
recirculate,0.013523288975100679
recirculation,0.094663023
recommendation,0.057710903278993204
record,0.18056480719743667
recorded_reciprocal_easement,0.035078584
recorder,0.035459245
recover,0.021347423
recovery,0.061658821
recovery_attorney_fee,0.020884530325057826
recreate,0.018260687
recreation,0.005221133
rectify,0.029224378
recycle,0.040569867
reference,0.099642304
refining,0.013768729
reflect,0.028668914
refrain,0.005221133
refusal,0.026642239617820293
refuse,0.018550963397994183
regard,0.12412875987113732
regarding_requirement_city,0.035078584
regent,0.018544531133103736
register,0.042694846
registrar,0.018544531133103736
regulate,0.015709288
regulation,0.088058941
rehabilitate,0.018544531133103736
reincorporate,0.021347423
reiterate,0.010442265162528913
rejection,0.013523288975100679
relate,0.040249888
release,0.055466827
relevant,0.018544531133103736
reliance,0.096381103
relief,0.20481652904416944
remediate,0.021347423
remedy,0.13542714585404608
removal,0.042694846
render,0.013523288975100679
rent,0.005221133
repair,0.015663398
repeat,0.022216673281072588
replenishment,0.021347423
report,0.14609463217176952
reporting,0.021347423
represent,0.010442265162528913
request,0.10220889406686567
require,0.13501036437496933
require_factory_manner,0.015663398
required_law,0.041306187
requirement,0.1226055100865113
requirement_ceqa,0.023385722340643254
rescind,0.033432571
research,0.027690336674840912
reserve,0.065211689
reside,0.029952877688165513
residence,0.051818516929189935
resident,0.084861142
residential_neighbor,0.026105662906322286
residential_property_factory,0.010442265162528913
residential_property_line,0.020884530325057826
residential_zone,0.026105662906322286
residential_zone_district,0.015663398
resolute,0.005221133
resolution,0.058464306
resource,0.1605191309523793
resource_code,0.018544531133103736
resource_code_section,0.3224891479108172
respect,0.073912863
respond,0.038376431
respondent,0.3660391021034826
response,0.11119633337052157
response_comment,0.027046577950201357
responsibility,0.018544531133103736
responsible_superior_court,0.067616445
rest,0.018544531133103736
restaurant,0.010442265162528913
restoration,0.10099330175964605
restore,0.021347423
restrain,0.005221133
restraining,0.018544531133103736
restrict,0.015914986
restriction,0.011692861170321627
result,0.15462489943445784
result_injury_plaintiff,0.020884530325057826
return,0.038807008
rev,0.015709288
reveal,0.018260687
revenue,0.013768729
reverberation,0.005221133
reverse,0.013523288975100679
review,0.18579490729749754
review_process,0.027046577950201357
reviewer,0.005221133
revise,0.1598247152277013
revision,0.061043575
revision_document,0.040569867
reward,0.005221133
right,0.045880288
rise,0.031746456
risk,0.011692861170321627
river,0.021347423
river_drive_suite,0.027537458
rivet,0.005221133
ro,0.018260687
road,0.037793569
roadway,0.038376431
roast,0.018544531133103736
rock,0.005221133
rocket,0.005221133
roller,0.005221133
room,0.077227308
roughshod,0.013523288975100679
rubber,0.011692861170321627
rule,0.1157206496639702
rule_collection,0.011692861170321627
rule_collection_case,0.023385722340643254
rule_court_rule,0.011692861170321627
rule_rule_court,0.046771445
run,0.027670372977918026
run_forklift,0.015663398
runoff,0.013523288975100679
rush,0.011692861170321627
safety,0.090461515
sale,0.053351308
salinity,0.042694846
salt,0.042694846
saltwater,0.10673711451318026
sample,0.005221133
san,0.021347423
san_diego,0.064042269
san_diego_office,0.035078584
sanction,0.023974777040258195
sand,0.022266523
sander,0.005221133
satisfaction,0.011692861170321627
satisfy,0.011692861170321627
save_neighborhood,0.026105662906322286
saw,0.005221133
scale,0.013523288975100679
scenario,0.054782061
schedule,0.021133102
school,0.027081033916372343
scientist,0.064042269
scope,0.026967094245311598
score,0.018544531133103736
scrap,0.005221133
screech,0.005221133
screen,0.026875335976641462
screening,0.018544531133103736
seal,0.034983478494648584
sealed_envelope,0.040569867
sealed_envelope_package,0.035078584
sealed_envelope_postage,0.035078584
search,0.028350493625501585
seat,0.013768729
secretary,0.071399683
section,0.4454525040743639
section_require,0.020884530325057826
sector,0.018544531133103736
secure,0.011692861170321627
security,0.023385722340643254
see,0.005221133
seek,0.042600047056777585
segment,0.021347423
segmentation,0.013768729
sell,0.005221133
seller,0.023385722340643254
send,0.023974777040258195
sending_facsimile_machine,0.088866693
senior_housing,0.023385722340643254
sensation,0.005221133
sense,0.015663398
sensitivity,0.015663398
sequestration,0.021347423
ser,0.019679597539945987
series,0.015709288
serve,0.051791521
service,0.3170224197109453
service_charge,0.015663398
service_notice,0.027046577950201357
set,0.026637452537950218
set_aside,0.022216673281072588
set_aside_approval,0.011692861170321627
set_forth,0.061073440157161485
set_forth_prayer,0.041306187
setback,0.037246596776313784
setback_requirement,0.013768729
seventy,0.005221133
severity,0.064608477
sewage,0.022216673281072588
shake,0.005221133
shape,0.005221133
share,0.011692861170321627
sheet,0.011692861170321627
shelter,0.06665002
shift,0.029224378
shock,0.010442265162528913
shop,0.010442265162528913
shopping,0.011692861170321627
shopping_center,0.10523575053289465
shout,0.005221133
show,0.12297805117213953
show_cause,0.015663398
side,0.086746118
sig,0.005221133
sign,0.033194687402036106
signage,0.011692861170321627
signature,0.011692861170321627
significance,0.057984119
significant_effect,0.018544531133103736
significant_effect_environment,0.018544531133103736
significant_environmental_impact,0.04638741
significant_environmental_issue,0.040569867
significant_impact,0.058860152
significant_new_information,0.040569867
significant_project_impact,0.013523288975100679
sil_h,0.037089062
siren,0.020884530325057826
sister,0.011692861170321627
site,0.25237768063502025
site_plan,0.023385722340643254
site_sunset_avenue,0.06665002
situate,0.018544531133103736
situated_county,0.088866693
size,0.034206412689473734
slander,0.011692861170321627
sleep,0.015663398
slip,0.011692861170321627
slope,0.067616445
slope_criterion,0.040569867
sm,0.018544531133103736
soil,0.11212117540316278
solicitor,0.011692861170321627
solid_waste,0.09195958
someone,0.005221133
sound,0.1336861121949654
sound_level,0.057432458
sound_level_meter,0.036547928068851196
source,0.13388633982437828
southbound,0.023385722340643254
southbound_lane,0.035078584
southeast,0.037089062
space,0.047444025
special_problem,0.023385722340643254
special_problem_area,0.035078584
special_use,0.027537458
specialist,0.005221133
specific,0.013523288975100679
specify,0.022216673281072588
speech,0.010442265162528913
speed,0.010442265162528913
sport,0.010442265162528913
spot,0.005221133
spray,0.005221133
spring,0.035281116
square,0.021347423
square_foot,0.018544531133103736
squeal,0.005221133
staff,0.084475605
staff_report,0.065510703
staff_report_found,0.035078584
stakeholder,0.055129418657169305
stakeholder_association,0.088866693
stamp,0.023974777040258195
stand,0.026637452537950218
standard,0.074729829
standard_db_db,0.015663398
start,0.019917480978637235
state,0.6137704737570469
state_agency,0.10673711451318026
state_bar,0.041306187
state_californium,0.022216673281072588
state_californium_county,0.035078584
state_postal_service,0.092797896
statement,0.078452556
statewide,0.032878069
station,0.005221133
statute,0.042684194557341563
stay,0.011692861170321627
stay_issuance,0.015663398
steel,0.015663398
step,0.013768729
storage,0.020290703
store,0.005221133
storm,0.029224378
story,0.036765721702792284
stress,0.005221133
strip,0.030932632038262423
stripe,0.011692861170321627
structure,0.091407777
structure_ordinance_amendment,0.040569867
student,0.018544531133103736
studio,0.005221133
study,0.16632380892408033
subdivision,0.073042748
subject,0.022872841106226116
subjective_effect,0.010442265162528913
submerge,0.021347423
submission,0.025341294620901247
subrogation,0.011692861170321627
substance,0.022216673281072588
substandard,0.026105662906322286
substantial_evidence,0.10131454632708205
substitute,0.021347423
substitution,0.021347423
suburban,0.018544531133103736
successor,0.018260687
sue,0.044825621
suffer,0.043369242
suffering,0.005221133
suggestion,0.021347423
suit,0.054058618
suite,0.035459245
suite_beverly_hill,0.037089062
sum,0.028193576
summary,0.013768729
sunset_avenue,0.022216673281072588
sup,0.31668076819524354
superior_court,0.11108654687979046
superior_court_state,0.067397188
supervision,0.011692861170321627
supervisor,0.015709288
supervisor_county_respondent,0.013523288975100679
supplemental_subsequent,0.018260687
supply,0.013523288975100679
support,0.17126781660602955
supported_substantial_evidence,0.036521374
surface,0.051129459816800435
surgeon,0.011692861170321627
surround,0.083861734
surrounding_use,0.011692861170321627
survey,0.018544531133103736
sustainability,0.018544531133103736
sustainable_torrance_development,0.074178125
sustained_damage_amount,0.020884530325057826
swim,0.010442265162528913
switch,0.013768729
system,0.055937576
table,0.018550963397994183
table_table_db,0.005221133
tail,0.021347423
take,0.041306187
take_notice,0.035078584
takeoff,0.005221133
talk,0.005221133
tall,0.018550963397994183
tank,0.055074916
tara,0.013768729
target,0.027046577950201357
tax,0.057073503
telegraph,0.073042748
telephone,0.06184758
telephone_facsimile_attorney,0.035078584
telephone_facsimile_email,0.054093155900402715
telephone_number,0.044433346562145176
television,0.010442265162528913
ten,0.005221133
tenant,0.035078584
tent,0.044433346562145176
term,0.022926679983237577
terminate,0.013768729
termination,0.023385722340643254
terrace,0.011692861170321627
test,0.04106894
testimony,0.038208908
thank,0.014175246812750793
thereby,0.013768729
therefore,0.025965402139220203
therefore_plaintiff,0.015663398
therein,0.015663398
thereof,0.081386083
thereto,0.041306187
thereunder,0.027537458
thing,0.070644346
thirty,0.005221133
tho,0.005221133
threat,0.035459245
three_story,0.011692861170321627
threshold,0.013523288975100679
throat,0.011692861170321627
throw,0.015709288
thunderclap,0.005221133
thwart,0.013523288975100679
ti,0.027537458
time,0.16161978040427832
time_relevant_complaint,0.015663398
tit,0.040883059
title,0.046744378
tobacco,0.014175246812750793
today,0.026642239617820293
todd_cardiff,0.064042269
toe,0.005221133
tolerance,0.005221133
ton,0.020085005
ton_capacity,0.015663398
tone,0.010442265162528913
tool,0.050547497
topic,0.013523288975100679
topography,0.021347423
torch,0.005221133
torrance,0.055633593399311204
tort,0.10237101886031742
total_type,0.068843645
township,0.013523288975100679
toxic,0.037089062
tract,0.055633593399311204
tracy,0.027537458
trade,0.023385722340643254
traffic,0.31135998223614003
traffic_division,0.035078584
traffic_issue,0.035078584
traffic_study,0.046771445
trail,0.013523288975100679
trailer,0.023385722340643254
train,0.005221133
transaction,0.011692861170321627
transmission,0.088866693
transmit,0.063376406
transport,0.022266523
transportation,0.022216673281072588
transportation_authority,0.088866693
trash,0.010442265162528913
tree,0.022926679983237577
trial,0.045745682
tribe,0.021347423
trigger,0.026637452537950218
trip,0.046771445
truck,0.19586623647136492
trucking,0.013768729
true_correct,0.048716969
true_correct_copy,0.005221133
trust,0.014175246812750793
trustee,0.021347423
try,0.011692861170321627
tt,0.013768729
turn,0.046771445
twenty,0.020884530325057826
type,0.074203854
unavailability,0.013523288975100679
underlie,0.021347423
understand,0.015914986
understate,0.011692861170321627
understood,0.013768729
undertake,0.018544531133103736
undertaking,0.052542493
unemployment,0.018544531133103736
unincorporated_association,0.055633593399311204
union_worker,0.018260687
unit,0.14210482646210512
unit_telephone,0.06665002
university,0.018544531133103736
unlawful_detainer,0.011692861170321627
unload,0.005221133
unusual_circumstance,0.064016399
urbanization,0.021347423
use,0.4990072180828897
use_former_division,0.088866693
utility,0.010442265162528913
utilization,0.011692861170321627
utilize,0.018544531133103736
vacate,0.057362665
vacuum,0.005221133
validity,0.022872841106226116
value,0.036547928068851196
vandalism,0.011692861170321627
vane,0.018544531133103736
variation,0.010442265162528913
vd,0.013768729
vegetation,0.047115184477914636
vehicle,0.14822437882679257
velocity,0.005221133
vent,0.013768729
venture,0.005221133
venturer,0.005221133
venue,0.091017396
verification,0.086376139
verified_complaint,0.1514560195716382
verified_petition,0.088866693
verified_petition_writ,0.5667967846478252
verify,0.12176394588454266
version,0.067616445
vested_right,0.041306187
vested_right_continue,0.013768729
vested_right_sup,0.013768729
vi,0.027046577950201357
viability,0.023385722340643254
vibration,0.1096437842065536
vibration_factory_violation,0.020884530325057826
vice,0.005221133
vicinity,0.020290703
victorium,0.027537458
view,0.11478543253268994
viewer,0.013523288975100679
violate,0.1165669892162973
violate_code_section,0.041769061
violated_ceqa,0.013768729
violation,0.17868150782512737
violation_ceqa,0.054782061
violation_municipal_code,0.010442265162528913
violence,0.011692861170321627
vireo,0.021347423
virtue,0.011692861170321627
visit,0.027046577950201357
visual_environment,0.013523288975100679
void,0.020884530325057826
volume,0.0316474
vulnerability,0.037089062
wait,0.023385722340643254
waiver,0.023385722340643254
wake,0.005221133
wall,0.10855460167533544
want,0.005221133
warehouse,0.092722656
warn,0.015663398
warning,0.005221133
warranty,0.011692861170321627
waste,0.063951397
waste_percentile,0.037089062
watch,0.010442265162528913
water,0.17319475658302094
way,0.072884513
week,0.014175246812750793
weekend,0.022926679983237577
weight,0.015709288
welfare,0.058563682838069446
well,0.038993525
westbound,0.011692861170321627
wetland,0.5550329954685373
wherefore,0.044287671512662496
wherefore_plaintiff,0.005221133
wherefore_pray,0.041306187
whine,0.010442265162528913
whir,0.005221133
whole,0.013768729
wi,0.013768729
willfully_disturb,0.005221133
window,0.031326795
wire,0.005221133
wiring,0.013523288975100679
within_day,0.021347423
within_day_filing,0.021347423
within_document_letter,0.023385722340643254
witness,0.011692861170321627
word,0.034421593
work,0.10425561373555566
worker,0.039359195079891975
workplace,0.011692861170321627
world,0.005221133
worship,0.005221133
writ,0.10779487011221164
writ_mandate,0.13200651993007415
write,0.040407292
writer_direct_line,0.037089062
wrongful_death,0.011692861170321627
wrote_city,0.020884530325057826
xavier,0.038601734
yard,0.022266523
year,0.1529541663536446
year_ago,0.005221133
zip,0.021133102
zo,0.027537458
zone,0.067195392
zone_manufacturing_zone,0.010442265162528913
zoning,0.027537458
zoning_amendment,0.26160585198737507
zoning_amendment_county,0.068843645
zoning_amendment_exempt,0.013768729
zoning_amendment_would,0.013768729
zoning_clearance,0.067616445
zoning_ordinance,0.020884530325057826
